row_count,gb_char,utf_bytes,unicode_id,unknown
4519,统,CDB3,7EDF,E7BB9F
4520,痛,CDB4,75DB,E7979B
4521,偷,CDB5,5077,E581B7
4522,投,CDB6,6295,E68A95
4523,头,CDB7,5934,E5A4B4
4524,透,CDB8,900F,E9808F
4525,凸,CDB9,51F8,E587B8
4526,秃,CDBA,79C3,E7A783
4527,突,CDBB,7A81,E7AA81
4528,图,CDBC,56FE,E59BBE
4529,徒,CDBD,5F92,E5BE92
4530,途,CDBE,9014,E98094
4531,涂,CDBF,6D82,E6B682
4532,屠,CDC0,5C60,E5B1A0
4533,土,CDC1,571F,E59C9F
4534,吐,CDC2,5410,E59090
4535,兔,CDC3,5154,E58594
4536,湍,CDC4,6E4D,E6B98D
4537,团,CDC5,56E2,E59BA2
4538,推,CDC6,63A8,E68EA8
4539,颓,CDC7,9893,E9A293
4540,腿,CDC8,817F,E885BF
4541,蜕,CDC9,8715,E89C95
4542,褪,CDCA,892A,E8A4AA
4543,退,CDCB,9000,E98080
4544,吞,CDCC,541E,E5909E
4545,屯,CDCD,5C6F,E5B1AF
4546,臀,CDCE,81C0,E88780
4547,拖,CDCF,62D6,E68B96
4548,托,CDD0,6258,E68998
4549,脱,CDD1,8131,E884B1
4550,鸵,CDD2,9E35,E9B8B5
4551,陀,CDD3,9640,E99980
4552,驮,CDD4,9A6E,E9A9AE
4553,驼,CDD5,9A7C,E9A9BC
4554,椭,CDD6,692D,E6A4AD
4555,妥,CDD7,59A5,E5A6A5
4556,拓,CDD8,62D3,E68B93
4557,唾,CDD9,553E,E594BE
4558,挖,CDDA,6316,E68C96
4559,哇,CDDB,54C7,E59387
4560,蛙,CDDC,86D9,E89B99
4561,洼,CDDD,6D3C,E6B4BC
4562,娃,CDDE,5A03,E5A883
4563,瓦,CDDF,74E6,E793A6
4564,袜,CDE0,889C,E8A29C
4565,歪,CDE1,6B6A,E6ADAA
4566,外,CDE2,5916,E5A496
4567,豌,CDE3,8C4C,E8B18C
4568,弯,CDE4,5F2F,E5BCAF
4569,湾,CDE5,6E7E,E6B9BE
4570,玩,CDE6,73A9,E78EA9
4571,顽,CDE7,987D,E9A1BD
4572,丸,CDE8,4E38,E4B8B8
4573,烷,CDE9,70F7,E783B7
4574,完,CDEA,5B8C,E5AE8C
4575,碗,CDEB,7897,E7A297
4576,挽,CDEC,633D,E68CBD
4577,晚,CDED,665A,E6999A
4578,皖,CDEE,7696,E79A96
4579,惋,CDEF,60CB,E6838B
4580,宛,CDF0,5B9B,E5AE9B
4581,婉,CDF1,5A49,E5A989
4582,万,CDF2,4E07,E4B887
4583,腕,CDF3,8155,E88595
4584,汪,CDF4,6C6A,E6B1AA
4585,王,CDF5,738B,E78E8B
4586,亡,CDF6,4EA1,E4BAA1
4587,枉,CDF7,6789,E69E89
4588,网,CDF8,7F51,E7BD91
4589,往,CDF9,5F80,E5BE80
4590,旺,CDFA,65FA,E697BA
4591,望,CDFB,671B,E69C9B
4592,忘,CDFC,5FD8,E5BF98
4593,妄,CDFD,5984,E5A684
4594,威,CDFE,5A01,E5A881
4601,巍,CEA1,5DCD,E5B78D
4602,微,CEA2,5FAE,E5BEAE
4603,危,CEA3,5371,E58DB1
4604,韦,CEA4,97E6,E99FA6
4605,违,CEA5,8FDD,E8BF9D
4606,桅,CEA6,6845,E6A185
4607,围,CEA7,56F4,E59BB4
4608,唯,CEA8,552F,E594AF
4609,惟,CEA9,60DF,E6839F
4610,为,CEAA,4E3A,E4B8BA
4611,潍,CEAB,6F4D,E6BD8D
4612,维,CEAC,7EF4,E7BBB4
4613,苇,CEAD,82C7,E88B87
4614,萎,CEAE,840E,E8908E
4615,委,CEAF,59D4,E5A794
4616,伟,CEB0,4F1F,E4BC9F
4617,伪,CEB1,4F2A,E4BCAA
4618,尾,CEB2,5C3E,E5B0BE
4619,纬,CEB3,7EAC,E7BAAC
4620,未,CEB4,672A,E69CAA
4621,蔚,CEB5,851A,E8949A
4622,味,CEB6,5473,E591B3
4623,畏,CEB7,754F,E7958F
4624,胃,CEB8,80C3,E88383
4625,喂,CEB9,5582,E59682
4626,魏,CEBA,9B4F,E9AD8F
4627,位,CEBB,4F4D,E4BD8D
4628,渭,CEBC,6E2D,E6B8AD
4629,谓,CEBD,8C13,E8B093
4630,尉,CEBE,5C09,E5B089
4631,慰,CEBF,6170,E685B0
4632,卫,CEC0,536B,E58DAB
4633,瘟,CEC1,761F,E7989F
4634,温,CEC2,6E29,E6B8A9
4635,蚊,CEC3,868A,E89A8A
4636,文,CEC4,6587,E69687
4637,闻,CEC5,95FB,E997BB
4638,纹,CEC6,7EB9,E7BAB9
4639,吻,CEC7,543B,E590BB
4640,稳,CEC8,7A33,E7A8B3
4641,紊,CEC9,7D0A,E7B48A
4642,问,CECA,95EE,E997AE
4643,嗡,CECB,55E1,E597A1
4644,翁,CECC,7FC1,E7BF81
4645,瓮,CECD,74EE,E793AE
4646,挝,CECE,631D,E68C9D
4647,蜗,CECF,8717,E89C97
4648,涡,CED0,6DA1,E6B6A1
4649,窝,CED1,7A9D,E7AA9D
4650,我,CED2,6211,E68891
4651,斡,CED3,65A1,E696A1
4652,卧,CED4,5367,E58DA7
4653,握,CED5,63E1,E68FA1
4654,沃,CED6,6C83,E6B283
4655,巫,CED7,5DEB,E5B7AB
4656,呜,CED8,545C,E5919C
4657,钨,CED9,94A8,E992A8
4658,乌,CEDA,4E4C,E4B98C
4659,污,CEDB,6C61,E6B1A1
4660,诬,CEDC,8BEC,E8AFAC
4661,屋,CEDD,5C4B,E5B18B
4662,无,CEDE,65E0,E697A0
4663,芜,CEDF,829C,E88A9C
4664,梧,CEE0,68A7,E6A2A7
4665,吾,CEE1,543E,E590BE
4666,吴,CEE2,5434,E590B4
4667,毋,CEE3,6BCB,E6AF8B
4668,武,CEE4,6B66,E6ADA6
4669,五,CEE5,4E94,E4BA94
4670,捂,CEE6,6342,E68D82
4671,午,CEE7,5348,E58D88
4672,舞,CEE8,821E,E8889E
4673,伍,CEE9,4F0D,E4BC8D
4674,侮,CEEA,4FAE,E4BEAE
4675,坞,CEEB,575E,E59D9E
4676,戊,CEEC,620A,E6888A
4677,雾,CEED,96FE,E99BBE
4678,晤,CEEE,6664,E699A4
4679,物,CEEF,7269,E789A9
4680,勿,CEF0,52FF,E58BBF
4681,务,CEF1,52A1,E58AA1
4682,悟,CEF2,609F,E6829F
4683,误,CEF3,8BEF,E8AFAF
4684,昔,CEF4,6614,E69894
4685,熙,CEF5,7199,E78699
4686,析,CEF6,6790,E69E90
4687,西,CEF7,897F,E8A5BF
4688,硒,CEF8,7852,E7A192
4689,矽,CEF9,77FD,E79FBD
4690,晰,CEFA,6670,E699B0
4691,嘻,CEFB,563B,E598BB
4692,吸,CEFC,5438,E590B8
4693,锡,CEFD,9521,E994A1
4694,牺,CEFE,727A,E789BA
4701,稀,CFA1,7A00,E7A880
4702,息,CFA2,606F,E681AF
4703,希,CFA3,5E0C,E5B88C
4704,悉,CFA4,6089,E68289
4705,膝,CFA5,819D,E8869D
4706,夕,CFA6,5915,E5A495
4707,惜,CFA7,60DC,E6839C
4708,熄,CFA8,7184,E78684
4709,烯,CFA9,70EF,E783AF
4710,溪,CFAA,6EAA,E6BAAA
4711,汐,CFAB,6C50,E6B190
4712,犀,CFAC,7280,E78A80
4713,檄,CFAD,6A84,E6AA84
4714,袭,CFAE,88AD,E8A2AD
4715,席,CFAF,5E2D,E5B8AD
4716,习,CFB0,4E60,E4B9A0
4717,媳,CFB1,5AB3,E5AAB3
4718,喜,CFB2,559C,E5969C
4719,铣,CFB3,94E3,E993A3
4720,洗,CFB4,6D17,E6B497
4721,系,CFB5,7CFB,E7B3BB
4722,隙,CFB6,9699,E99A99
4723,戏,CFB7,620F,E6888F
4724,细,CFB8,7EC6,E7BB86
4725,瞎,CFB9,778E,E79E8E
4726,虾,CFBA,867E,E899BE
4727,匣,CFBB,5323,E58CA3
4728,霞,CFBC,971E,E99C9E
4729,辖,CFBD,8F96,E8BE96
4730,暇,CFBE,6687,E69A87
4731,峡,CFBF,5CE1,E5B3A1
4732,侠,CFC0,4FA0,E4BEA0
4733,狭,CFC1,72ED,E78BAD
4734,下,CFC2,4E0B,E4B88B
4735,厦,CFC3,53A6,E58EA6
4736,夏,CFC4,590F,E5A48F
4737,吓,CFC5,5413,E59093
4738,掀,CFC6,6380,E68E80
4739,锨,CFC7,9528,E994A8
4740,先,CFC8,5148,E58588
4741,仙,CFC9,4ED9,E4BB99
4742,鲜,CFCA,9C9C,E9B29C
4743,纤,CFCB,7EA4,E7BAA4
4744,咸,CFCC,54B8,E592B8
4745,贤,CFCD,8D24,E8B4A4
4746,衔,CFCE,8854,E8A194
4747,舷,CFCF,8237,E888B7
4748,闲,CFD0,95F2,E997B2
4749,涎,CFD1,6D8E,E6B68E
4750,弦,CFD2,5F26,E5BCA6
4751,嫌,CFD3,5ACC,E5AB8C
4752,显,CFD4,663E,E698BE
4753,险,CFD5,9669,E999A9
4754,现,CFD6,73B0,E78EB0
4755,献,CFD7,732E,E78CAE
4756,县,CFD8,53BF,E58EBF
4757,腺,CFD9,817A,E885BA
4758,馅,CFDA,9985,E9A685
4759,羡,CFDB,7FA1,E7BEA1
4760,宪,CFDC,5BAA,E5AEAA
4761,陷,CFDD,9677,E999B7
4762,限,CFDE,9650,E99990
4763,线,CFDF,7EBF,E7BABF
4764,相,CFE0,76F8,E79BB8
4765,厢,CFE1,53A2,E58EA2
4766,镶,CFE2,9576,E995B6
4767,香,CFE3,9999,E9A699
4768,箱,CFE4,7BB1,E7AEB1
4769,襄,CFE5,8944,E8A584
4770,湘,CFE6,6E58,E6B998
4771,乡,CFE7,4E61,E4B9A1
4772,翔,CFE8,7FD4,E7BF94
4773,祥,CFE9,7965,E7A5A5
4774,详,CFEA,8BE6,E8AFA6
4775,想,CFEB,60F3,E683B3
4776,响,CFEC,54CD,E5938D
4777,享,CFED,4EAB,E4BAAB
4778,项,CFEE,9879,E9A1B9
4779,巷,CFEF,5DF7,E5B7B7
4780,橡,CFF0,6A61,E6A9A1
4781,像,CFF1,50CF,E5838F
4782,向,CFF2,5411,E59091
4783,象,CFF3,8C61,E8B1A1
4784,萧,CFF4,8427,E890A7
4785,硝,CFF5,785D,E7A19D
4786,霄,CFF6,9704,E99C84
4787,削,CFF7,524A,E5898A
4788,哮,CFF8,54EE,E593AE
4789,嚣,CFF9,56A3,E59AA3
4790,销,CFFA,9500,E99480
4791,消,CFFB,6D88,E6B688
4792,宵,CFFC,5BB5,E5AEB5
4793,淆,CFFD,6DC6,E6B786
4794,晓,CFFE,6653,E69993
4801,小,D0A1,5C0F,E5B08F
4802,孝,D0A2,5B5D,E5AD9D
4803,校,D0A3,6821,E6A0A1
4804,肖,D0A4,8096,E88296
4805,啸,D0A5,5578,E595B8
4806,笑,D0A6,7B11,E7AC91
4807,效,D0A7,6548,E69588
4808,楔,D0A8,6954,E6A594
4809,些,D0A9,4E9B,E4BA9B
4810,歇,D0AA,6B47,E6AD87
4811,蝎,D0AB,874E,E89D8E
4812,鞋,D0AC,978B,E99E8B
4813,协,D0AD,534F,E58D8F
4814,挟,D0AE,631F,E68C9F
4815,携,D0AF,643A,E690BA
4816,邪,D0B0,90AA,E982AA
4817,斜,D0B1,659C,E6969C
4818,胁,D0B2,80C1,E88381
4819,谐,D0B3,8C10,E8B090
4820,写,D0B4,5199,E58699
4821,械,D0B5,68B0,E6A2B0
4822,卸,D0B6,5378,E58DB8
4823,蟹,D0B7,87F9,E89FB9
4824,懈,D0B8,61C8,E68788
4825,泄,D0B9,6CC4,E6B384
4826,泻,D0BA,6CFB,E6B3BB
4827,谢,D0BB,8C22,E8B0A2
4828,屑,D0BC,5C51,E5B191
4829,薪,D0BD,85AA,E896AA
4830,芯,D0BE,82AF,E88AAF
4831,锌,D0BF,950C,E9948C
4832,欣,D0C0,6B23,E6ACA3
4833,辛,D0C1,8F9B,E8BE9B
4834,新,D0C2,65B0,E696B0
4835,忻,D0C3,5FFB,E5BFBB
4836,心,D0C4,5FC3,E5BF83
4837,信,D0C5,4FE1,E4BFA1
4838,衅,D0C6,8845,E8A185
4839,星,D0C7,661F,E6989F
4840,腥,D0C8,8165,E885A5
4841,猩,D0C9,7329,E78CA9
4842,惺,D0CA,60FA,E683BA
4843,兴,D0CB,5174,E585B4
4844,刑,D0CC,5211,E58891
4845,型,D0CD,578B,E59E8B
4846,形,D0CE,5F62,E5BDA2
4847,邢,D0CF,90A2,E982A2
4848,行,D0D0,884C,E8A18C
4849,醒,D0D1,9192,E98692
4850,幸,D0D2,5E78,E5B9B8
4851,杏,D0D3,674F,E69D8F
4852,性,D0D4,6027,E680A7
4853,姓,D0D5,59D3,E5A793
4854,兄,D0D6,5144,E58584
4855,凶,D0D7,51F6,E587B6
4856,胸,D0D8,80F8,E883B8
4857,匈,D0D9,5308,E58C88
4858,汹,D0DA,6C79,E6B1B9
4859,雄,D0DB,96C4,E99B84
4860,熊,D0DC,718A,E7868A
4861,休,D0DD,4F11,E4BC91
4862,修,D0DE,4FEE,E4BFAE
4863,羞,D0DF,7F9E,E7BE9E
4864,朽,D0E0,673D,E69CBD
4865,嗅,D0E1,55C5,E59785
4866,锈,D0E2,9508,E99488
4867,秀,D0E3,79C0,E7A780
4868,袖,D0E4,8896,E8A296
4869,绣,D0E5,7EE3,E7BBA3
4870,墟,D0E6,589F,E5A29F
4871,戌,D0E7,620C,E6888C
4872,需,D0E8,9700,E99C80
4873,虚,D0E9,865A,E8999A
4874,嘘,D0EA,5618,E59898
4875,须,D0EB,987B,E9A1BB
4876,徐,D0EC,5F90,E5BE90
4877,许,D0ED,8BB8,E8AEB8
4878,蓄,D0EE,84C4,E89384
4879,酗,D0EF,9157,E98597
4880,叙,D0F0,53D9,E58F99
4881,旭,D0F1,65ED,E697AD
4882,序,D0F2,5E8F,E5BA8F
4883,畜,D0F3,755C,E7959C
4884,恤,D0F4,6064,E681A4
4885,絮,D0F5,7D6E,E7B5AE
4886,婿,D0F6,5A7F,E5A9BF
4887,绪,D0F7,7EEA,E7BBAA
4888,续,D0F8,7EED,E7BBAD
4889,轩,D0F9,8F69,E8BDA9
4890,喧,D0FA,55A7,E596A7
4891,宣,D0FB,5BA3,E5AEA3
4892,悬,D0FC,60AC,E682AC
4893,旋,D0FD,65CB,E6978B
4894,玄,D0FE,7384,E78E84
4901,选,D1A1,9009,E98089
4902,癣,D1A2,7663,E799A3
4903,眩,D1A3,7729,E79CA9
4904,绚,D1A4,7EDA,E7BB9A
4905,靴,D1A5,9774,E99DB4
4906,薛,D1A6,859B,E8969B
4907,学,D1A7,5B66,E5ADA6
4908,穴,D1A8,7A74,E7A9B4
4909,雪,D1A9,96EA,E99BAA
4910,血,D1AA,8840,E8A180
4911,勋,D1AB,52CB,E58B8B
4912,熏,D1AC,718F,E7868F
4913,循,D1AD,5FAA,E5BEAA
4914,旬,D1AE,65EC,E697AC
4915,询,D1AF,8BE2,E8AFA2
4916,寻,D1B0,5BFB,E5AFBB
4917,驯,D1B1,9A6F,E9A9AF
4918,巡,D1B2,5DE1,E5B7A1
4919,殉,D1B3,6B89,E6AE89
4920,汛,D1B4,6C5B,E6B19B
4921,训,D1B5,8BAD,E8AEAD
4922,讯,D1B6,8BAF,E8AEAF
4923,逊,D1B7,900A,E9808A
4924,迅,D1B8,8FC5,E8BF85
4925,压,D1B9,538B,E58E8B
4926,押,D1BA,62BC,E68ABC
4927,鸦,D1BB,9E26,E9B8A6
4928,鸭,D1BC,9E2D,E9B8AD
4929,呀,D1BD,5440,E59180
4930,丫,D1BE,4E2B,E4B8AB
4931,芽,D1BF,82BD,E88ABD
4932,牙,D1C0,7259,E78999
4933,蚜,D1C1,869C,E89A9C
4934,崖,D1C2,5D16,E5B496
4935,衙,D1C3,8859,E8A199
4936,涯,D1C4,6DAF,E6B6AF
4937,雅,D1C5,96C5,E99B85
4938,哑,D1C6,54D1,E59391
4939,亚,D1C7,4E9A,E4BA9A
4940,讶,D1C8,8BB6,E8AEB6
4941,焉,D1C9,7109,E78489
4942,咽,D1CA,54BD,E592BD
4943,阉,D1CB,9609,E99889
4944,烟,D1CC,70DF,E7839F
4945,淹,D1CD,6DF9,E6B7B9
4946,盐,D1CE,76D0,E79B90
4947,严,D1CF,4E25,E4B8A5
4948,研,D1D0,7814,E7A094
4949,蜒,D1D1,8712,E89C92
4950,岩,D1D2,5CA9,E5B2A9
4951,延,D1D3,5EF6,E5BBB6
4952,言,D1D4,8A00,E8A880
4953,颜,D1D5,989C,E9A29C
4954,阎,D1D6,960E,E9988E
4955,炎,D1D7,708E,E7828E
4956,沿,D1D8,6CBF,E6B2BF
4957,奄,D1D9,5944,E5A584
4958,掩,D1DA,63A9,E68EA9
4959,眼,D1DB,773C,E79CBC
4960,衍,D1DC,884D,E8A18D
4961,演,D1DD,6F14,E6BC94
4962,艳,D1DE,8273,E889B3
4963,堰,D1DF,5830,E5A0B0
4964,燕,D1E0,71D5,E78795
4965,厌,D1E1,538C,E58E8C
4966,砚,D1E2,781A,E7A09A
4967,雁,D1E3,96C1,E99B81
4968,唁,D1E4,5501,E59481
4969,彦,D1E5,5F66,E5BDA6
4970,焰,D1E6,7130,E784B0
4971,宴,D1E7,5BB4,E5AEB4
4972,谚,D1E8,8C1A,E8B09A
4973,验,D1E9,9A8C,E9AA8C
4974,殃,D1EA,6B83,E6AE83
4975,央,D1EB,592E,E5A4AE
4976,鸯,D1EC,9E2F,E9B8AF
4977,秧,D1ED,79E7,E7A7A7
4978,杨,D1EE,6768,E69DA8
4979,扬,D1EF,626C,E689AC
4980,佯,D1F0,4F6F,E4BDAF
4981,疡,D1F1,75A1,E796A1
4982,羊,D1F2,7F8A,E7BE8A
4983,洋,D1F3,6D0B,E6B48B
4984,阳,D1F4,9633,E998B3
4985,氧,D1F5,6C27,E6B0A7
4986,仰,D1F6,4EF0,E4BBB0
4987,痒,D1F7,75D2,E79792
4988,养,D1F8,517B,E585BB
4989,样,D1F9,6837,E6A0B7
4990,漾,D1FA,6F3E,E6BCBE
4991,邀,D1FB,9080,E98280
4992,腰,D1FC,8170,E885B0
4993,妖,D1FD,5996,E5A696
4994,瑶,D1FE,7476,E791B6
5001,摇,D2A1,6447,E69187
5002,尧,D2A2,5C27,E5B0A7
5003,遥,D2A3,9065,E981A5
5004,窑,D2A4,7A91,E7AA91
5005,谣,D2A5,8C23,E8B0A3
5006,姚,D2A6,59DA,E5A79A
5007,咬,D2A7,54AC,E592AC
5008,舀,D2A8,8200,E88880
5009,药,D2A9,836F,E88DAF
5010,要,D2AA,8981,E8A681
5011,耀,D2AB,8000,E88080
5012,椰,D2AC,6930,E6A4B0
5013,噎,D2AD,564E,E5998E
5014,耶,D2AE,8036,E880B6
5015,爷,D2AF,7237,E788B7
5016,野,D2B0,91CE,E9878E
5017,冶,D2B1,51B6,E586B6
5018,也,D2B2,4E5F,E4B99F
5019,页,D2B3,9875,E9A1B5
5020,掖,D2B4,6396,E68E96
5021,业,D2B5,4E1A,E4B89A
5022,叶,D2B6,53F6,E58FB6
5023,曳,D2B7,66F3,E69BB3
5024,腋,D2B8,814B,E8858B
5025,夜,D2B9,591C,E5A49C
5026,液,D2BA,6DB2,E6B6B2
5027,一,D2BB,4E00,E4B880
5028,壹,D2BC,58F9,E5A3B9
5029,医,D2BD,533B,E58CBB
5030,揖,D2BE,63D6,E68F96
5031,铱,D2BF,94F1,E993B1
5032,依,D2C0,4F9D,E4BE9D
5033,伊,D2C1,4F0A,E4BC8A
5034,衣,D2C2,8863,E8A1A3
5035,颐,D2C3,9890,E9A290
5036,夷,D2C4,5937,E5A4B7
5037,遗,D2C5,9057,E98197
5038,移,D2C6,79FB,E7A7BB
5039,仪,D2C7,4EEA,E4BBAA
5040,胰,D2C8,80F0,E883B0
5041,疑,D2C9,7591,E79691
5042,沂,D2CA,6C82,E6B282
5043,宜,D2CB,5B9C,E5AE9C
5044,姨,D2CC,59E8,E5A7A8
5045,彝,D2CD,5F5D,E5BD9D
5046,椅,D2CE,6905,E6A485
5047,蚁,D2CF,8681,E89A81
5048,倚,D2D0,501A,E5809A
5049,已,D2D1,5DF2,E5B7B2
5050,乙,D2D2,4E59,E4B999
5051,矣,D2D3,77E3,E79FA3
5052,以,D2D4,4EE5,E4BBA5
5053,艺,D2D5,827A,E889BA
5054,抑,D2D6,6291,E68A91
5055,易,D2D7,6613,E69893
5056,邑,D2D8,9091,E98291
5057,屹,D2D9,5C79,E5B1B9
5058,亿,D2DA,4EBF,E4BABF
5059,役,D2DB,5F79,E5BDB9
5060,臆,D2DC,81C6,E88786
5061,逸,D2DD,9038,E980B8
5062,肄,D2DE,8084,E88284
5063,疫,D2DF,75AB,E796AB
5064,亦,D2E0,4EA6,E4BAA6
5065,裔,D2E1,88D4,E8A394
5066,意,D2E2,610F,E6848F
5067,毅,D2E3,6BC5,E6AF85
5068,忆,D2E4,5FC6,E5BF86
5069,义,D2E5,4E49,E4B989
5070,益,D2E6,76CA,E79B8A
5071,溢,D2E7,6EA2,E6BAA2
5072,诣,D2E8,8BE3,E8AFA3
5073,议,D2E9,8BAE,E8AEAE
5074,谊,D2EA,8C0A,E8B08A
5075,译,D2EB,8BD1,E8AF91
5076,异,D2EC,5F02,E5BC82
5077,翼,D2ED,7FFC,E7BFBC
5078,翌,D2EE,7FCC,E7BF8C
5079,绎,D2EF,7ECE,E7BB8E
5080,茵,D2F0,8335,E88CB5
5081,荫,D2F1,836B,E88DAB
5082,因,D2F2,56E0,E59BA0
5083,殷,D2F3,6BB7,E6AEB7
5084,音,D2F4,97F3,E99FB3
5085,阴,D2F5,9634,E998B4
5086,姻,D2F6,59FB,E5A7BB
5087,吟,D2F7,541F,E5909F
5088,银,D2F8,94F6,E993B6
5089,淫,D2F9,6DEB,E6B7AB
5090,寅,D2FA,5BC5,E5AF85
5091,饮,D2FB,996E,E9A5AE
5092,尹,D2FC,5C39,E5B0B9
5093,引,D2FD,5F15,E5BC95
5094,隐,D2FE,9690,E99A90
5101,印,D3A1,5370,E58DB0
5102,英,D3A2,82F1,E88BB1
5103,樱,D3A3,6A31,E6A8B1
5104,婴,D3A4,5A74,E5A9B4
5105,鹰,D3A5,9E70,E9B9B0
5106,应,D3A6,5E94,E5BA94
5107,缨,D3A7,7F28,E7BCA8
5108,莹,D3A8,83B9,E88EB9
5109,萤,D3A9,8424,E890A4
5110,营,D3AA,8425,E890A5
5111,荧,D3AB,8367,E88DA7
5112,蝇,D3AC,8747,E89D87
5113,迎,D3AD,8FCE,E8BF8E
5114,赢,D3AE,8D62,E8B5A2
5115,盈,D3AF,76C8,E79B88
5116,影,D3B0,5F71,E5BDB1
5117,颖,D3B1,9896,E9A296
5118,硬,D3B2,786C,E7A1AC
5119,映,D3B3,6620,E698A0
5120,哟,D3B4,54DF,E5939F
5121,拥,D3B5,62E5,E68BA5
5122,佣,D3B6,4F63,E4BDA3
5123,臃,D3B7,81C3,E88783
5124,痈,D3B8,75C8,E79788
5125,庸,D3B9,5EB8,E5BAB8
5126,雍,D3BA,96CD,E99B8D
5127,踊,D3BB,8E0A,E8B88A
5128,蛹,D3BC,86F9,E89BB9
5129,咏,D3BD,548F,E5928F
5130,泳,D3BE,6CF3,E6B3B3
5131,涌,D3BF,6D8C,E6B68C
5132,永,D3C0,6C38,E6B0B8
5133,恿,D3C1,607F,E681BF
5134,勇,D3C2,52C7,E58B87
5135,用,D3C3,7528,E794A8
5136,幽,D3C4,5E7D,E5B9BD
5137,优,D3C5,4F18,E4BC98
5138,悠,D3C6,60A0,E682A0
5139,忧,D3C7,5FE7,E5BFA7
5140,尤,D3C8,5C24,E5B0A4
5141,由,D3C9,7531,E794B1
5142,邮,D3CA,90AE,E982AE
5143,铀,D3CB,94C0,E99380
5144,犹,D3CC,72B9,E78AB9
5145,油,D3CD,6CB9,E6B2B9
5146,游,D3CE,6E38,E6B8B8
5147,酉,D3CF,9149,E98589
5148,有,D3D0,6709,E69C89
5149,友,D3D1,53CB,E58F8B
5150,右,D3D2,53F3,E58FB3
5151,佑,D3D3,4F51,E4BD91
5152,釉,D3D4,91C9,E98789
5153,诱,D3D5,8BF1,E8AFB1
5154,又,D3D6,53C8,E58F88
5155,幼,D3D7,5E7C,E5B9BC
5156,迂,D3D8,8FC2,E8BF82
5157,淤,D3D9,6DE4,E6B7A4
5158,于,D3DA,4E8E,E4BA8E
5159,盂,D3DB,76C2,E79B82
5160,榆,D3DC,6986,E6A686
5161,虞,D3DD,865E,E8999E
5162,愚,D3DE,611A,E6849A
5163,舆,D3DF,8206,E88886
5164,余,D3E0,4F59,E4BD99
5165,俞,D3E1,4FDE,E4BF9E
5166,逾,D3E2,903E,E980BE
5167,鱼,D3E3,9C7C,E9B1BC
5168,愉,D3E4,6109,E68489
5169,渝,D3E5,6E1D,E6B89D
5170,渔,D3E6,6E14,E6B894
5171,隅,D3E7,9685,E99A85
5172,予,D3E8,4E88,E4BA88
5173,娱,D3E9,5A31,E5A8B1
5174,雨,D3EA,96E8,E99BA8
5175,与,D3EB,4E0E,E4B88E
5176,屿,D3EC,5C7F,E5B1BF
5177,禹,D3ED,79B9,E7A6B9
5178,宇,D3EE,5B87,E5AE87
5179,语,D3EF,8BED,E8AFAD
5180,羽,D3F0,7FBD,E7BEBD
5181,玉,D3F1,7389,E78E89
5182,域,D3F2,57DF,E59F9F
5183,芋,D3F3,828B,E88A8B
5184,郁,D3F4,90C1,E98381
5185,吁,D3F5,5401,E59081
5186,遇,D3F6,9047,E98187
5187,喻,D3F7,55BB,E596BB
5188,峪,D3F8,5CEA,E5B3AA
5189,御,D3F9,5FA1,E5BEA1
5190,愈,D3FA,6108,E68488
5191,欲,D3FB,6B32,E6ACB2
5192,狱,D3FC,72F1,E78BB1
5193,育,D3FD,80B2,E882B2
5194,誉,D3FE,8A89,E8AA89
5201,浴,D4A1,6D74,E6B5B4
5202,寓,D4A2,5BD3,E5AF93
5203,裕,D4A3,88D5,E8A395
5204,预,D4A4,9884,E9A284
5205,豫,D4A5,8C6B,E8B1AB
5206,驭,D4A6,9A6D,E9A9AD
5207,鸳,D4A7,9E33,E9B8B3
5208,渊,D4A8,6E0A,E6B88A
5209,冤,D4A9,51A4,E586A4
5210,元,D4AA,5143,E58583
5211,垣,D4AB,57A3,E59EA3
5212,袁,D4AC,8881,E8A281
5213,原,D4AD,539F,E58E9F
5214,援,D4AE,63F4,E68FB4
5215,辕,D4AF,8F95,E8BE95
5216,园,D4B0,56ED,E59BAD
5217,员,D4B1,5458,E59198
5218,圆,D4B2,5706,E59C86
5219,猿,D4B3,733F,E78CBF
5220,源,D4B4,6E90,E6BA90
5221,缘,D4B5,7F18,E7BC98
5222,远,D4B6,8FDC,E8BF9C
5223,苑,D4B7,82D1,E88B91
5224,愿,D4B8,613F,E684BF
5225,怨,D4B9,6028,E680A8
5226,院,D4BA,9662,E999A2
5227,曰,D4BB,66F0,E69BB0
5228,约,D4BC,7EA6,E7BAA6
5229,越,D4BD,8D8A,E8B68A
5230,跃,D4BE,8DC3,E8B783
5231,钥,D4BF,94A5,E992A5
5232,岳,D4C0,5CB3,E5B2B3
5233,粤,D4C1,7CA4,E7B2A4
5234,月,D4C2,6708,E69C88
5235,悦,D4C3,60A6,E682A6
5236,阅,D4C4,9605,E99885
5237,耘,D4C5,8018,E88098
5238,云,D4C6,4E91,E4BA91
5239,郧,D4C7,90E7,E983A7
5240,匀,D4C8,5300,E58C80
5241,陨,D4C9,9668,E999A8
5242,允,D4CA,5141,E58581
5243,运,D4CB,8FD0,E8BF90
5244,蕴,D4CC,8574,E895B4
5245,酝,D4CD,915D,E9859D
5246,晕,D4CE,6655,E69995
5247,韵,D4CF,97F5,E99FB5
